"created_at","device_prop_name","property_value"
2022-09-29 17:30:39.318 +0300,RF'Area03'OS25'RAHU06'RATEMP,34.739998
2022-09-29 17:30:40.612 +0300,RF'Area02'OS23A'RAHU04'RATEMP,27.539999
2022-09-29 17:30:51.031 +0300,RF'Area09'OS34'RAHU12'RATEMP,28.48
2022-09-29 17:30:52.570 +0300,RF'Area05'OS36'RAHU13'RATEMP,32.16
2022-09-29 17:31:27.292 +0300,RF'Area07'OS31'RAHU23'RATEMP,26.599998
2022-09-29 17:31:29.722 +0300,RF'Area02'OS22'RAHU15'RATEMP,28.82
2022-09-29 17:31:30.237 +0300,RF'Area08'OS27'RAHU22'RATEMP,24.56
2022-09-29 17:31:31.132 +0300,RF'Area09'OS30'RAHU25'RATEMP,27.539999
2022-09-29 17:31:31.474 +0300,RF'Area07'OS29'RAHU21'RATEMP,33.059998
2022-09-29 17:31:35.266 +0300,RF'Area03'OS24'RAHU17'RATEMP,28.64
2022-09-29 17:31:36.016 +0300,RF'Area02'OS21'RAHU16'RATEMP,28.82
2022-09-29 17:31:37.165 +0300,RF'Area04'OS26'RAHU19'RATEMP,29.38
2022-09-29 17:31:52.600 +0300,RF'Area03'OS25'RAHU20'RATEMP,0.0
2022-09-29 17:31:53.163 +0300,RF'Area02'OS23A'RAHU18'RATEMP,29.679998
2022-09-29 17:31:53.527 +0300,RF'Area08'OS28'RAHU24'RATEMP,27.98
2022-09-29 17:32:03.821 +0300,RF'Area05'OS36'RAHU27'RATEMP,27.24
2022-09-29 17:32:03.994 +0300,RF'Area09'OS34A'RAHU26'RATEMP,25.619999
2022-09-29 18:57:13.289 +0300,RF'Area07'OS31'RAHU09'RATEMP,30.199999
2022-09-29 18:57:13.474 +0300,RF'Area11'OS37'RAHU14'RATEMP,32.28
2022-09-29 18:57:14.392 +0300,RF'Area08'OS27'RAHU08'RATEMP,26.64
2022-09-29 18:57:15.123 +0300,RF'Area10'OS32'RAHU28'RATEMP,31.46
2022-09-29 18:57:15.821 +0300,RF'Area09'OS30'RAHU11'RATEMP,20.119999
2022-09-29 18:57:16.714 +0300,RF'Area02'OS22'RAHU01'RATEMP,31.84
2022-09-29 18:57:17.264 +0300,RF'Area07'OS29'RAHU07'RATEMP,32.219997
2022-09-29 18:57:19.283 +0300,RF'Area03'OS24'RAHU03'RATEMP,20.3
2022-09-29 18:57:19.832 +0300,RF'Area02'OS21'RAHU02'RATEMP,30.619999
2022-09-29 18:57:21.529 +0300,RF'Area04'OS26'RAHU05'RATEMP,19.5
2022-09-29 18:57:23.010 +0300,RF'Area08'OS28'RAHU10'RATEMP,32.7
2022-09-29 18:57:36.343 +0300,RF'Area03'OS25'RAHU06'RATEMP,33.78
2022-09-29 18:57:37.684 +0300,RF'Area02'OS23A'RAHU04'RATEMP,27.599998
2022-09-29 18:57:51.170 +0300,RF'Area09'OS34'RAHU12'RATEMP,28.199999
2022-09-29 18:57:52.623 +0300,RF'Area05'OS36'RAHU13'RATEMP,31.14
2022-09-29 18:58:27.957 +0300,RF'Area07'OS31'RAHU23'RATEMP,26.38
2022-09-29 18:58:30.153 +0300,RF'Area02'OS22'RAHU15'RATEMP,28.72
2022-09-29 18:58:30.696 +0300,RF'Area08'OS27'RAHU22'RATEMP,24.32
2022-09-29 18:58:31.691 +0300,RF'Area09'OS30'RAHU25'RATEMP,27.14
